id,lot,wafer,die,x,y,lum,std,lummin,lummax,path,h
642,OSD185258,3,OSD185258-Brutes-03-19,3,19,139.65,10.56,106,201,img/02-crop/die-642-OSD185258-Brutes-03-19-crop.bmp,XN/6x4V7jZVe5oh2E/1dcehv4JMsA/Neryc1AypMSH6vCcd/rLgsh82WO4RduZ2YljY84LYq3KNmQVYGm2Mp8A==
643,OSD185258,3,OSD185258-Brutes-03-20,3,20,139.47,10.71,98,203,img/02-crop/die-643-OSD185258-Brutes-03-20-crop.bmp,/EDCR80T+RetBfCOVM2xlp6HXy1NmE3ZSnqlttkpHQBhMH46zjtFNgWky6RPxQqvsZAv6q5uSKIEL+31mMOsIQ==
644,OSD185258,3,OSD185258-Brutes-03-21,3,21,135.59,11.09,99,199,img/02-crop/die-644-OSD185258-Brutes-03-21-crop.bmp,l4ItdV+npVU57DwVaFpKg2SfMofpDKXDBTOCYmfzpNyHxIwD3B0fx8NT5oeMf4RAk0ipboBrnRg83k6TlkJMsA==
645,OSD185258,3,OSD185258-Brutes-03-22,3,22,118.42,17.68,0,196,img/02-crop/die-645-OSD185258-Brutes-03-22-crop.bmp,PfE5u1uxG3J9NOHQd+VMS92lQICvJdDhpmc0OyePBwTeY0kckW4YEAXSM3Kr3PcxEdQlgeUb2xUFVOGXLo+IRQ==
646,OSD185258,3,OSD185258-Brutes-03-23,3,23,130.07,13.6,82,204,img/02-crop/die-646-OSD185258-Brutes-03-23-crop.bmp,74GLmhB8uB4J8H5Lj77h8KysnE8wXvBk1Z5IuShgtjQdiNnZKVmJPDOTR/Mnx15799f15LnCAUkJ3gu5sHEZ1A==
647,OSD185258,3,OSD185258-Brutes-03-24,3,24,130.95,13.4,75,201,img/02-crop/die-647-OSD185258-Brutes-03-24-crop.bmp,cKqa4ONQ/xIRpxPrj3Dlyp5137tPc9pioD/X8Zg8lutcohEFMYUseqOnr5nSFj02BKCoSGww460OLp8ZMecQdg==
648,OSD185258,3,OSD185258-Brutes-03-25,3,25,129.31,13.26,89,202,img/02-crop/die-648-OSD185258-Brutes-03-25-crop.bmp,qh1hASqfqeAUN/FbviNQHuRLt5kcjsqp11xX5ASCoBjBIusrGJhGO+LMFNxP81nhjd7DlDLfGVl9O0SeEkFmzQ==
649,OSD185258,3,OSD185258-Brutes-03-26,3,26,127.94,12.88,90,195,img/02-crop/die-649-OSD185258-Brutes-03-26-crop.bmp,KcGNkMM0dYdcvmXu+E4bOReMSopPejNE7d0hiL04TJ+GfzMxacFXYSgLFxSoISkCbL11nAJcaO/vPwCX68UeKA==
650,OSD185258,4,OSD185258-Brutes-04-01,4,1,132.58,11.56,96,206,img/02-crop/die-650-OSD185258-Brutes-04-01-crop.bmp,0fas1jdKg6i6q55+pkBn1FjaqSKsbqemPKfxG7azQwuH1s073Umfb3EzMXxFDqzuZNASSwW9NaTL3VuJNHICWw==
651,OSD185258,4,OSD185258-Brutes-04-02,4,2,135.14,11.06,94,196,img/02-crop/die-651-OSD185258-Brutes-04-02-crop.bmp,Z8N9N5Km3LfUYFxuFBRppuAoNGn0JImzPMQ9gjad5ufIkwklNEP3dl4RM1NfacuV6iCKJBs1cPrL5/pMXKNw7g==
652,OSD185258,4,OSD185258-Brutes-04-03,4,3,134.76,11.09,95,191,img/02-crop/die-652-OSD185258-Brutes-04-03-crop.bmp,jZ59VLI75+2DGTw/FwpJfeqjEjN4xGEKJ96Phl1wznyL1cIZ+KndVtymVAXA14G+dHE2g8hVXyJP9G8VSP4Txw==
653,OSD185258,4,OSD185258-Brutes-04-04,4,4,133.87,11.79,94,199,img/02-crop/die-653-OSD185258-Brutes-04-04-crop.bmp,RT1CBP9uzsbLRKEBXYvhAhs/GGUIzM6iKRBud/tusi9n3ORqzKHGn16g/qXZ1qmjecW1cEedikBgWvTkS018OQ==
654,OSD185258,4,OSD185258-Brutes-04-05,4,5,109.05,12.56,67,171,img/02-crop/die-654-OSD185258-Brutes-04-05-crop.bmp,VgIWMJvQwmjXcQ9d/b/aeYBmdCi+QiwaTbMhs/6Hqt/me18tcYAtOqWX6O8Xvo/4ODZz+/li2XJQ39/GiQ607g==
655,OSD185258,4,OSD185258-Brutes-04-06,4,6,133.63,10.06,104,195,img/02-crop/die-655-OSD185258-Brutes-04-06-crop.bmp,bQw4FqLhroWIEPd8nYPQjonr/rJafoOBaR6Z6IQbo3806eHBAubIOoNaK5SsLpU4CsDfDlojmf53EmkjbAWHGw==
656,OSD185258,4,OSD185258-Brutes-04-07,4,7,144.96,10.23,105,205,img/02-crop/die-656-OSD185258-Brutes-04-07-crop.bmp,odh9JDUyTlgVp0xjrKerbZqvNXljF9JAHeQbNS6Po6BkF7jlzlt2gE+ke53k+ZXWaW+lTtdOfAzsplVhFk4yoQ==
657,OSD185258,4,OSD185258-Brutes-04-08,4,8,144.62,10.54,103,209,img/02-crop/die-657-OSD185258-Brutes-04-08-crop.bmp,hUuedJWEkwfQHsCy+jzELKIoRxNIwf/UY+eRaBRMNwTd5Yfp91XjzaL3YVQMStkq+OpqH20HQoLN8UcYj6p2BA==
658,OSD185258,4,OSD185258-Brutes-04-09,4,9,141.27,10.4,105,201,img/02-crop/die-658-OSD185258-Brutes-04-09-crop.bmp,4J5dv7EZTIpVcYGVok/zmspRI0etqCCNlOz6W4mNRI/Ilz9m5aWzYelKgvBCdEcyxmm+srulEoLMYIfo2y92iw==
659,OSD185258,4,OSD185258-Brutes-04-10,4,10,126.44,17.94,0,202,img/02-crop/die-659-OSD185258-Brutes-04-10-crop.bmp,oENNjqVVaHccm7G1OydpZ4LzjuZY4LmivoHidzgP5A28AUR5LyXk1c2BCdQQkKLnBaHQnWpJzq88bX5mIWCtJQ==
660,OSD185258,4,OSD185258-Brutes-04-11,4,11,109.71,15.02,63,175,img/02-crop/die-660-OSD185258-Brutes-04-11-crop.bmp,ryWKgYFTrpcK4+NiUUbDDQBDGPdApUVcikot6p49M2XcMnE5wV4vAiu25mRMLJpRoejhxzLUHYKiB7jyZFZXog==
661,OSD185258,4,OSD185258-Brutes-04-12,4,12,136.48,9.64,103,197,img/02-crop/die-661-OSD185258-Brutes-04-12-crop.bmp,4t8VR3+7Jo+o60AGdL4xvWn5fNhtdZtcqYkauPeoyw5IhCZRW9ZGjrVl0yGeABq0nRGyBSIFuQOnPb6w9SKlsQ==
662,OSD185258,4,OSD185258-Brutes-04-13,4,13,144.18,10.62,111,208,img/02-crop/die-662-OSD185258-Brutes-04-13-crop.bmp,5yTvmdpag5ibXEPiuMNri32w+THRYA1lUMD6HRBIeLuQXcqT61co6hL5M8K/mK3M6AFJTJr1QmqQbVzmGyevmA==
663,OSD185258,4,OSD185258-Brutes-04-14,4,14,145.19,10.65,101,214,img/02-crop/die-663-OSD185258-Brutes-04-14-crop.bmp,JBOa50ye6+nfL7/Ndv7WAbsV6x2DeT2r5Q0oYiQvpyq6QLQ4xk9sTHK0h/CYhObVAxL1D/mKP4h6pUb4AezpoQ==
664,OSD185258,4,OSD185258-Brutes-04-15,4,15,141.92,10.46,109,203,img/02-crop/die-664-OSD185258-Brutes-04-15-crop.bmp,Klsh0GaiFh890b2B6za9nBuVtKjkIxg9+W53TUwaaIEjBzG2at8TF+1rSMnd+LlUS3H/gkCy18ANKGHel9b2HA==
665,OSD185258,4,OSD185258-Brutes-04-16,4,16,125.76,15.13,78,203,img/02-crop/die-665-OSD185258-Brutes-04-16-crop.bmp,tGPprDuH1x0QKysqM8dviarFhZ43yO+32MCTp3WNkF+e+9QLijjyf4zHcvt/Kpizt3KEOmNWHkinkhzSJCF/BA==
666,OSD185258,4,OSD185258-Brutes-04-17,4,17,121.66,13.3,77,183,img/02-crop/die-666-OSD185258-Brutes-04-17-crop.bmp,Qy/NeQt5D2D1CEgHhipVmqqJDtkbeTOUhdKv9CxNpFEKKGkss3HJkepc6gfOWVml8aNfAglqdQKthMeHurs3CQ==
667,OSD185258,4,OSD185258-Brutes-04-18,4,18,138.96,9.98,100,195,img/02-crop/die-667-OSD185258-Brutes-04-18-crop.bmp,8VnmYZ2X/g/Ce1vUY/eeCEPMEN1bvy/aGa7jR0Bqrs3Yju2wMV8b+Ou/FXJ/x2DUY8bQgMMVPSSDy5tARnw65w==
668,OSD185258,4,OSD185258-Brutes-04-19,4,19,142.85,9.93,107,201,img/02-crop/die-668-OSD185258-Brutes-04-19-crop.bmp,TEhLFbHRp+5bZrlaSL+dAky3eioowXkkKhowflqjlMa2xXFsdyT4NvDhXU8jtLhAD2wJbIuq9T2O/RKgo0/HuA==
669,OSD185258,4,OSD185258-Brutes-04-20,4,20,142.34,10.1,105,204,img/02-crop/die-669-OSD185258-Brutes-04-20-crop.bmp,IuTxfUPUHrp29v50X0Opu/6PoHJTJoxkELhvOlSsO1ILJkscGUB+gd5Mp3LKCkxQFvR0lf+eI+WvrJ+xDPeGsw==
670,OSD185258,4,OSD185258-Brutes-04-21,4,21,138.37,10.53,103,202,img/02-crop/die-670-OSD185258-Brutes-04-21-crop.bmp,+2MWEvJDnNvYNyK9UxmMZx4T9AyWjlW64OyPnUC93kbQxUHQK632LBbW7HCJmugPlxON2+RUdmNKetDiMAIJ9A==
671,OSD185258,4,OSD185258-Brutes-04-22,4,22,120.76,17.83,0,195,img/02-crop/die-671-OSD185258-Brutes-04-22-crop.bmp,AqbZLq26PaqtkUiK2E8/NR5QFCevHI0DN+pIgkA180hCAq5pP8T3mSAWBhUwz5Do/He0XvCulBjkhVzypHNFMQ==
672,OSD185258,4,OSD185258-Brutes-04-23,4,23,133.14,12.79,87,206,img/02-crop/die-672-OSD185258-Brutes-04-23-crop.bmp,g/SWXFAfsTNzo3ymB2N9SBRblcvu8qBSLWcWzx/GCdkcxGe7MTya+EH5m4Vw2oXaRkAp06V0PEA20rzw+9tT/w==
673,OSD185258,4,OSD185258-Brutes-04-24,4,24,133.75,12.8,93,201,img/02-crop/die-673-OSD185258-Brutes-04-24-crop.bmp,CQVJzWM+62Sxo0V5N4Qf8WnUJKDfLNDHS4D2Nk7+SI5+QHboPqgOwMJQThPATBQyERQq/JpaxwZwljH66FTuiA==
674,OSD185258,4,OSD185258-Brutes-04-25,4,25,131.99,12.62,90,206,img/02-crop/die-674-OSD185258-Brutes-04-25-crop.bmp,PvXLY4Xc5BaAipZPAMk94NwBV3O3Qw8ohJXGGW5zjJltsSUY5g6Lxj5a8I1o/hgP5w+ZK10aX31kMix4yu5Ziw==
675,OSD185258,4,OSD185258-Brutes-04-26,4,26,131.45,12.32,95,199,img/02-crop/die-675-OSD185258-Brutes-04-26-crop.bmp,EZPVAl0wp4BIFpEsAyt0b3aQ5uQjtxm4DhDastCUgY+JdDkVlQibB6QxZeHl6H6bqZqatZWeROH4J/7F+10h7g==
676,OSD185258,5,OSD185258-Brutes-05-01,5,1,130.84,11.95,94,209,img/02-crop/die-676-OSD185258-Brutes-05-01-crop.bmp,U4wnJoQqplcD/7Y+SepvNHH/P7PDjqfg/3F8PJYmIODOesvgccBW2Tej56p+6LUUoyZJ69nWZ4rznGy6gy0aag==
677,OSD185258,5,OSD185258-Brutes-05-02,5,2,133.33,11.22,92,193,img/02-crop/die-677-OSD185258-Brutes-05-02-crop.bmp,cxRmuKMfYCmhyKJSl+wvqcXUaz1RHvxvUmvtWQkJRzCG/UxX9by/q0fzmanMQdnwenLpD2H5w0ITkOGLnpH6lg==
678,OSD185258,5,OSD185258-Brutes-05-03,5,3,132.68,11.33,92,195,img/02-crop/die-678-OSD185258-Brutes-05-03-crop.bmp,FWOdgq6+Nn7qPjj0Q4/kI5wOJmHPYs1fSfdx44o22puJYbuVmgRtuXKrJkjfnctHmgK3u3dOyLc6VHUUyXlfhg==
679,OSD185258,5,OSD185258-Brutes-05-04,5,4,131.03,12.04,95,197,img/02-crop/die-679-OSD185258-Brutes-05-04-crop.bmp,eLR+zpl9RsgNgm/1rRVHqCg3ZD3fUwUmRvEOl8euElgQMa9XlR5fyutRbg9JaFKrmGPN6Rk2vE7FJGBhdMeZ0g==
680,OSD185258,5,OSD185258-Brutes-05-05,5,5,107.07,12.59,63,171,img/02-crop/die-680-OSD185258-Brutes-05-05-crop.bmp,jgYr3zJXi/tQ+Fpc+JOBlnU3qM24LxYvg3+jdlFZIzEuQ/MWk0Wd4jepBscbR2m80oIuLNNS3tFJgOkWKSSMTw==
681,OSD185258,5,OSD185258-Brutes-05-06,5,6,132.02,10.11,97,191,img/02-crop/die-681-OSD185258-Brutes-05-06-crop.bmp,vR7SHKmc+76swHQpgtDLiZYAbIHjQenMjvxa7QJ70rrWSHuNfMgnpxM0B28DU+8LdZ7kencgbvoYU1YSMvqzVw==
682,OSD185258,5,OSD185258-Brutes-05-07,5,7,143.41,10.27,110,205,img/02-crop/die-682-OSD185258-Brutes-05-07-crop.bmp,JN1X4R0mYHfv+pofXApLFkuoPfuR+hdmxibZqYXVl/jM0dsv60yS5vnUsDoA+BxwJupeDP4pYKLwqfX2X+/+lQ==
683,OSD185258,5,OSD185258-Brutes-05-08,5,8,142.81,10.69,109,206,img/02-crop/die-683-OSD185258-Brutes-05-08-crop.bmp,SLkBStj6MrnknlYufT7GJE6hGRbYVTgEJZoA1PV1xnbRF3ha9zJY6fNQ286G8hE1c4FTbXNqcrj576AtRZcc8w==
684,OSD185258,5,OSD185258-Brutes-05-09,5,9,139.03,10.6,100,205,img/02-crop/die-684-OSD185258-Brutes-05-09-crop.bmp,AABxKKL96dZ3LRnF+hq8C/0Tp7Hrjch9fcUmSnwIp+uzU4iPBaAfHYNF9nRXFYV1lo6fmlKAHDTpz+DUrK4GHA==
685,OSD185258,5,OSD185258-Brutes-05-10,5,10,124.67,16.85,0,200,img/02-crop/die-685-OSD185258-Brutes-05-10-crop.bmp,3RgxAIhoSshbm9c96cRgjZec7doiiZrJH6QbVtx5ehKBQx5OT9e+I062SDA2IkjsMJPBjrBf7FQTdRnA+Tmbkw==
686,OSD185258,5,OSD185258-Brutes-05-11,5,11,107.7,14.77,62,174,img/02-crop/die-686-OSD185258-Brutes-05-11-crop.bmp,inPO7eB3hAUR0ruxdO6MmPl2+JuDiK4tVM3pTHI1527068RmP1XeoARCfbU0NhLitZqYfvord4Fd1nUsmhptEw==
687,OSD185258,5,OSD185258-Brutes-05-12,5,12,135.03,9.69,103,192,img/02-crop/die-687-OSD185258-Brutes-05-12-crop.bmp,ewdMxnem3TYgNiR/EEloGNfM74gahCdpr5EBbM1ONkrwkTCwgBV9CBXtP57BskQUgH1wMf91lt9Uanyc2CDFvg==
688,OSD185258,5,OSD185258-Brutes-05-13,5,13,142.63,10.67,110,207,img/02-crop/die-688-OSD185258-Brutes-05-13-crop.bmp,UzO3agvEhR9XiSs4P7REvW0qBizLulFvytdizGradaaWG2hX2DuEVesNJ8Bo3vFRKzSYGyNZJOh3y0e3bXBnoA==
689,OSD185258,5,OSD185258-Brutes-05-14,5,14,142.44,11.04,101,209,img/02-crop/die-689-OSD185258-Brutes-05-14-crop.bmp,suLkzw0vdRH9Rx/jiCFE8RY2oE+MiLymvONJ1qakkA41dadlX6TzIe9MVNVKZHVYsj7Qde7AZRNG2u0N9Lt1cA==
690,OSD185258,5,OSD185258-Brutes-05-15,5,15,139.83,10.54,103,210,img/02-crop/die-690-OSD185258-Brutes-05-15-crop.bmp,IWAougCega2fSpONgZ0n5iy9FxRr5HbkE19DvU+UhWRUh2K4rroegp8pZh1l4jed0AzAGSobcpZzQEY5YK0jGA==
691,OSD185258,5,OSD185258-Brutes-05-16,5,16,123.8,15.2,78,199,img/02-crop/die-691-OSD185258-Brutes-05-16-crop.bmp,qEbTHsoStbGawfHlaiPrFC6MZGrXwhMGdNxP4heJMhKJZtPXepZ9mjTS7vBWXE3lqd0yO0ehl8uEHxZbD4MpVA==
692,OSD185258,5,OSD185258-Brutes-05-17,5,17,120.07,12.85,79,185,img/02-crop/die-692-OSD185258-Brutes-05-17-crop.bmp,R31jvf+Ev/PFocnfrKfAK+tahNAqlE/Gggc6ml+HVvjspHu/iuJsflVBHaoZZ+IMBl+1FhVaD6QpkT+SurGryA==
693,OSD185258,5,OSD185258-Brutes-05-18,5,18,137.38,10.19,106,196,img/02-crop/die-693-OSD185258-Brutes-05-18-crop.bmp,edAYkJwBqQV8hU7GTLqyuDGTuIO7UzUMzeZ6RODZIPiyKuNZd8+9zqzodco/1gAS4VTlltAc0x6gEIej8pXUrw==
694,OSD185258,5,OSD185258-Brutes-05-19,5,19,140.81,10.15,90,198,img/02-crop/die-694-OSD185258-Brutes-05-19-crop.bmp,+X8gRiCcTEsNMstPoTMTLWYPL7HI4AKe+N7lZas6RUZARN3PVE/hKp1XZERz53sZjN4Y237NzPTMimb0ltYaVQ==
695,OSD185258,5,OSD185258-Brutes-05-20,5,20,140.44,10.35,106,201,img/02-crop/die-695-OSD185258-Brutes-05-20-crop.bmp,pb4oeBNM6FlZmG2ZIj4j86fsePF1lNsW5NxZl5A55RaHzbZaQR4hM5ctVA2rdLvM7qfhzVUubl4VQ6eWAp+BDQ==
696,OSD185258,5,OSD185258-Brutes-05-21,5,21,136.53,10.65,101,198,img/02-crop/die-696-OSD185258-Brutes-05-21-crop.bmp,EnLzE+vK/vocq1g9kxMZjcOxqJM5ob2ztNmmr8PN+dp0aPD6+Jr6cT+0Lti76G4DYbbC/Qkr7R+zORpbp/Wxhg==
697,OSD185258,5,OSD185258-Brutes-05-22,5,22,119.51,17.19,0,192,img/02-crop/die-697-OSD185258-Brutes-05-22-crop.bmp,+lorXFVxuyl+8zmkcUH+RYUZIRMvfRnSjiYBVGIyEuUENIhlZ1X9N9VJufbS6un7N6eIUORp+bv+JGYqFrwwIg==
698,OSD185258,5,OSD185258-Brutes-05-23,5,23,131.56,13.24,87,202,img/02-crop/die-698-OSD185258-Brutes-05-23-crop.bmp,gUYlgW591Jy/KkOCGpxm2vw7DL8hhql09Sf+rTFgiwRhs7spqZBvC5GLdvvquZGnYRnhB6a3oXRClwQeQ6dJEw==
699,OSD185258,5,OSD185258-Brutes-05-24,5,24,132.4,12.94,92,200,img/02-crop/die-699-OSD185258-Brutes-05-24-crop.bmp,qg5XAGKN/7OHg9VclMX339pBVhNSK2bnjfAsJNm2hluFhqd6jICB/2aVw9mZCaat2zlX8Vh1ih4damzAd3W5Ag==
700,OSD185258,5,OSD185258-Brutes-05-25,5,25,130.93,12.69,89,199,img/02-crop/die-700-OSD185258-Brutes-05-25-crop.bmp,q/xjmguceUu1vmnFSHBy8V1zoUpwDxwgpG7SD4IEkgkFXT32V8urxLrTAYsBXHzqlPsQ+t79Lp3jqai+bnf9cQ==
701,OSD185258,5,OSD185258-Brutes-05-26,5,26,129.64,12.29,94,195,img/02-crop/die-701-OSD185258-Brutes-05-26-crop.bmp,Ln3kQs1zpHtCQDrMsU/JiGQ7nu9c1GlDlsKOHXj8NE7HnxCB5KsTzYnfMOXgsNfqYxJ0UkLY/lt4hQVN8zVH1w==
702,OSD185258,6,OSD185258-Brutes-06-01,6,1,130.13,11.85,93,204,img/02-crop/die-702-OSD185258-Brutes-06-01-crop.bmp,31xtSfM31PJj3sTrA2y1sdiTGC2gRq32tZuuhsbw7bnGDYqKUut+Q+NAY76oFw0Q3OGMvo9nllKIb8mYSiwIFg==
703,OSD185258,6,OSD185258-Brutes-06-02,6,2,133.03,11.28,93,190,img/02-crop/die-703-OSD185258-Brutes-06-02-crop.bmp,917tawJsKMtG0hZfoXeKmv1K44SvHyhzzoV0FoJIVZ5XAu7OOGJ09A2wTg5L3eQa0q5lWXH2ma/khpeNetMzMA==
704,OSD185258,6,OSD185258-Brutes-06-03,6,3,133.2,11.31,93,192,img/02-crop/die-704-OSD185258-Brutes-06-03-crop.bmp,DUSoXePv4Js78cybvnYS5WydBbHehaE+83wlw14UfAWuSHBOP52TmDxs1vlPpQkUB3o2Dy8v6F0KPjXlfQ/Khw==
705,OSD185258,6,OSD185258-Brutes-06-04,6,4,132.11,11.78,94,200,img/02-crop/die-705-OSD185258-Brutes-06-04-crop.bmp,jwLWX9L5HnAxktyB0UKogLc4BS8FU078s4GwbqyOM9Nj1aD5QfcUrA5OkS6GI5vTBMKOcKHJvX6Jd6GpWzqWNg==
706,OSD185258,6,OSD185258-Brutes-06-05,6,5,108.25,12.32,59,174,img/02-crop/die-706-OSD185258-Brutes-06-05-crop.bmp,btUnKCv9+0rqBSQg3uCT2XIaQBaorhcwnJFXQTWZNfYj97ZjCCpuwbFvq0v92yVZTKSe3em8CSJPnHT8zBhkxA==
707,OSD185258,6,OSD185258-Brutes-06-06,6,6,132.01,10.0,97,193,img/02-crop/die-707-OSD185258-Brutes-06-06-crop.bmp,sMO7oQ+knpxCoEKKo1/LbbolnEAUEeh2zcYb0fgDPwyGcDy8MUzANk8DY0Ybm4aQQzA4lMBAxsL/kykszrz9jg==
708,OSD185258,6,OSD185258-Brutes-06-07,6,7,143.23,10.33,108,205,img/02-crop/die-708-OSD185258-Brutes-06-07-crop.bmp,EL3wfeu/e421LBSPATbdKQGSq6vNteibIC66iPO98v5ow+dEIoZNlHqdX3f+3XqEGg78YPXqEiEY8A5MhFu3tQ==
709,OSD185258,6,OSD185258-Brutes-06-08,6,8,142.95,10.69,111,208,img/02-crop/die-709-OSD185258-Brutes-06-08-crop.bmp,Fx4m8s2FITeKQdMy7Jr4XHCkQwcfvdYEk2wXVJEkOXkraCGmubWEBzhgzZmH1QWfpcm7BkEa/xpwF86SAgFUCg==
710,OSD185258,6,OSD185258-Brutes-06-09,6,9,139.58,10.48,105,204,img/02-crop/die-710-OSD185258-Brutes-06-09-crop.bmp,nPb6n03YO9cx+4hHKHZu5rnDoduwsi4yv3Nk6hrtSVyAWJvtcqZAoIKQTC+Idi6HOthQOQTnjU935w7WEoMUEA==
711,OSD185258,6,OSD185258-Brutes-06-10,6,10,124.12,17.12,0,201,img/02-crop/die-711-OSD185258-Brutes-06-10-crop.bmp,0OLkXKiIBRrXrgOm31lvrQcU38krIFV7dv1Y7C9Uo5QmhIMXFP3v1bEqCbFyzys9Zl8UhfUs2DtRHnlfmSDuEw==
712,OSD185258,6,OSD185258-Brutes-06-11,6,11,107.09,14.53,59,171,img/02-crop/die-712-OSD185258-Brutes-06-11-crop.bmp,lKfgBBLfJN9U3WwGM0uHkkuvHTRJmx8AB+7cSnJbSqZH+/VAWOESQaFqwvtJcW9x6dKAnuXGfXpQvQboRhNaEg==
713,OSD185258,6,OSD185258-Brutes-06-12,6,12,134.63,9.65,103,192,img/02-crop/die-713-OSD185258-Brutes-06-12-crop.bmp,39PgGd7wFM13xfVg7BDweYHjSR58Np951JVgM+wQfEq7suVN5JJJV2zn5L6yySXFFD2ShgsxGIyuT2lLsVRHeQ==
714,OSD185258,6,OSD185258-Brutes-06-13,6,13,142.32,10.5,106,205,img/02-crop/die-714-OSD185258-Brutes-06-13-crop.bmp,/xuCToU6Ncj6/ZinV9hA1jWxwM0QlXDw1f69hYjoZ9VrUKqAT9GkJqo4NHdrqIdHU89ngYORqLu/4rgocxVj8g==
715,OSD185258,6,OSD185258-Brutes-06-14,6,14,142.53,11.01,103,209,img/02-crop/die-715-OSD185258-Brutes-06-14-crop.bmp,Yn7/upbNutCK8WAPcyI/mXF71jbd3cCcbatLg+LZyXW/Jr+MDSvbz5HpglqX9IIXuLXmv9CbJ2EQHiYH9EgbUA==
716,OSD185258,6,OSD185258-Brutes-06-15,6,15,139.97,10.48,103,203,img/02-crop/die-716-OSD185258-Brutes-06-15-crop.bmp,ZWwSnT2mZv6hq/QCDnq1Hm6aKq7tH5iQ7aM5DFQhwmWU5F+WgWkAkm8+ZyISWj7qBRq6x0Vv/qgjg7U9UfS7+A==
717,OSD185258,6,OSD185258-Brutes-06-16,6,16,123.92,15.26,55,202,img/02-crop/die-717-OSD185258-Brutes-06-16-crop.bmp,PU+dUzmkBxlA6+gNbqA4XpS6R3p7GHIqs8UgDPPet4nwPojyIh6fGjGk4XVx885w6FObQ47SEg15C3J3cUoY3g==
718,OSD185258,6,OSD185258-Brutes-06-17,6,17,118.3,13.04,74,185,img/02-crop/die-718-OSD185258-Brutes-06-17-crop.bmp,0zLN3VgnO5wOfvtUEi06CVL6VUG8iBlHBmP/WB18MBPotjq/k9n5k/7gH31qWbRrAKeco89BVqNroNSslq4Z9w==
719,OSD185258,6,OSD185258-Brutes-06-18,6,18,137.26,10.18,98,196,img/02-crop/die-719-OSD185258-Brutes-06-18-crop.bmp,nBNh/Oh67Ur5XIC6HhUAAj/gyPgKNS9bltZN7WmvEIw9mVIgOoa1ut6Em4hWvhOe66AdU3bZRaSlssSrUSw7hA==
720,OSD185258,6,OSD185258-Brutes-06-19,6,19,140.94,10.22,102,199,img/02-crop/die-720-OSD185258-Brutes-06-19-crop.bmp,E2IEgFLw+opJwAxPQFaAK7Mk8t/AwEzX1CS+aEhkv4OaHqC1rEuBTDyN74ZKgLnbick6eBLxRl8fKk9Vee5ESA==
721,OSD185258,6,OSD185258-Brutes-06-20,6,20,140.32,10.43,107,205,img/02-crop/die-721-OSD185258-Brutes-06-20-crop.bmp,bsOGic1TJImkyCohlgnp08UndYNtOsJPDfn5wGUp0JQF7VOpb7nUeMSabWlnFv8OHBh+Ze3W/TVAxBFxrG3mQA==
722,OSD185258,6,OSD185258-Brutes-06-21,6,21,136.33,10.72,101,203,img/02-crop/die-722-OSD185258-Brutes-06-21-crop.bmp,C5/MOuAToC5ni8dSrNMwe7Qu6UCscJfe/A/0hbwwjyssfoDcUJvSIQtFOsXcEX0ohTeraCTpexSyW4yKIlourA==
723,OSD185258,6,OSD185258-Brutes-06-22,6,22,120.07,17.14,0,195,img/02-crop/die-723-OSD185258-Brutes-06-22-crop.bmp,21bPMTFh/SO66r9V5Ibk1NNrTxhgem6IPcVFLC9i6/OO1rpuUx+pbOdD6uyDhLXYeZdlzJEAa0NKlOqdKmotow==
724,OSD185258,6,OSD185258-Brutes-06-23,6,23,131.73,13.39,82,200,img/02-crop/die-724-OSD185258-Brutes-06-23-crop.bmp,IZV/I51ERJhfewIU+MjZ0KPfNi/71xAdwa4yQHK8o8bw5CJVknFn2b14f2o6l0mWvQqGV8TpsFjK1qTTKXNvCQ==
725,OSD185258,6,OSD185258-Brutes-06-24,6,24,132.47,12.98,91,201,img/02-crop/die-725-OSD185258-Brutes-06-24-crop.bmp,JOjx59i85y4im5p2JsRdD8AQ8FIhSpNHmlNYMtCppudwC5R1LnUtINVe36keBIrfVUn0OIWGrmZlwsX4ymnTxQ==
726,OSD185258,6,OSD185258-Brutes-06-25,6,25,130.32,12.91,87,206,img/02-crop/die-726-OSD185258-Brutes-06-25-crop.bmp,2VAh8TdIpESdqHJ+KCMCLuLtRoBqeZm81JXO1ziN1sOGCFRQBKlU9jPdP0Cy6ffXR2JXLrNpKjYuOIR4xb61gw==
727,OSD185258,6,OSD185258-Brutes-06-26,6,26,128.78,12.39,93,195,img/02-crop/die-727-OSD185258-Brutes-06-26-crop.bmp,I6jc2gX1bn37BLPCmXI0gyr4gROMJ3k/ZK6An/GYwoIfymtzrdEj7rjIE/5aZBbGT+PUnr36sr/Rsa0NxBOurg==
728,OSD185258,7,OSD185258-Brutes-07-01,7,1,131.02,11.63,95,203,img/02-crop/die-728-OSD185258-Brutes-07-01-crop.bmp,w/n88Yis6glMDybJvft4ZawzHaR48RFVXf9NOlvQxZI8deV2GmmQL8b8RO5Vo0RI2zDmThOsA+Et21OImra59g==
729,OSD185258,7,OSD185258-Brutes-07-02,7,2,133.09,11.11,94,190,img/02-crop/die-729-OSD185258-Brutes-07-02-crop.bmp,El20ShdJkG7/2N/nfV3p63Q929JKWFddzY563f51269e+x6/e+d6E9uwdgAGNeUGrCUWeMGR0jjbOZyO10yuPg==
